ano,mes,delegacia,populacao,densidade_demografica,idh,furtos,roubos,homicidios_dolosos,lesao_corporal,estelionato,trafico_drogas,total_ocorrencias,trimestre,taxa_por_100k,mes_sin,mes_cos
2019,9,Itaquera,200000,6400,0.77,85,65,2,37,24,30,302,3,151.0,-1.0,-1.8369701987210297e-16
2019,10,Itaquera,200000,6400,0.77,86,44,1,38,23,19,252,4,126.0,-0.8660254037844386,0.5000000000000001
2019,11,Itaquera,200000,6400,0.77,77,52,2,35,23,13,252,4,126.0,-0.5000000000000004,0.8660254037844384
2019,12,Itaquera,200000,6400,0.77,71,56,2,26,23,17,247,4,123.5,-2.4492935982947064e-16,1.0
2020,1,Itaquera,200000,6400,0.77,54,52,1,26,22,21,215,1,107.5,0.49999999999999994,0.8660254037844387
2020,2,Itaquera,200000,6400,0.77,81,65,1,31,26,21,269,1,134.5,0.8660254037844386,0.5000000000000001
2020,3,Itaquera,200000,6400,0.77,81,73,1,41,31,28,301,1,150.5,1.0,6.123233995736766e-17
2020,4,Itaquera,200000,6400,0.77,91,71,1,38,30,18,292,2,146.0,0.8660254037844387,-0.4999999999999998
2020,5,Itaquera,200000,6400,0.77,114,65,2,35,31,22,335,2,167.5,0.49999999999999994,-0.8660254037844387
2020,6,Itaquera,200000,6400,0.77,102,57,1,44,22,24,288,2,144.0,1.2246467991473532e-16,-1.0
2020,7,Itaquera,200000,6400,0.77,103,71,2,41,39,37,357,3,178.5,-0.4999999999999997,-0.8660254037844388
2020,8,Itaquera,200000,6400,0.77,82,76,2,35,31,30,306,3,153.0,-0.8660254037844384,-0.5000000000000004
2020,9,Itaquera,200000,6400,0.77,83,57,2,26,21,20,257,3,128.5,-1.0,-1.8369701987210297e-16
2020,10,Itaquera,200000,6400,0.77,80,66,1,25,25,17,256,4,128.0,-0.8660254037844386,0.5000000000000001
2020,11,Itaquera,200000,6400,0.77,56,50,2,31,22,20,230,4,115.0,-0.5000000000000004,0.8660254037844384
2020,12,Itaquera,200000,6400,0.77,73,60,1,27,29,19,252,4,126.0,-2.4492935982947064e-16,1.0
2021,1,Itaquera,200000,6400,0.77,72,54,1,27,27,26,247,1,123.5,0.49999999999999994,0.8660254037844387
2021,2,Itaquera,200000,6400,0.77,80,46,1,22,16,16,229,1,114.5,0.8660254037844386,0.5000000000000001
2021,3,Itaquera,200000,6400,0.77,73,51,2,32,24,24,255,1,127.50000000000001,1.0,6.123233995736766e-17
2021,4,Itaquera,200000,6400,0.77,99,62,1,24,27,15,276,2,138.0,0.8660254037844387,-0.4999999999999998
2021,5,Itaquera,200000,6400,0.77,78,66,2,32,39,19,290,2,145.0,0.49999999999999994,-0.8660254037844387
2021,6,Itaquera,200000,6400,0.77,98,60,2,38,25,21,305,2,152.5,1.2246467991473532e-16,-1.0
2021,7,Itaquera,200000,6400,0.77,98,52,2,36,37,20,294,3,147.0,-0.4999999999999997,-0.8660254037844388
2021,8,Itaquera,200000,6400,0.77,99,65,1,34,20,19,286,3,143.0,-0.8660254037844384,-0.5000000000000004
2021,9,Itaquera,200000,6400,0.77,88,68,2,33,33,24,300,3,150.0,-1.0,-1.8369701987210297e-16
2021,10,Itaquera,200000,6400,0.77,86,53,1,31,25,24,268,4,134.0,-0.8660254037844386,0.5000000000000001
2021,11,Itaquera,200000,6400,0.77,60,54,2,25,18,22,231,4,115.5,-0.5000000000000004,0.8660254037844384
2021,12,Itaquera,200000,6400,0.77,65,54,1,28,38,20,251,4,125.5,-2.4492935982947064e-16,1.0
2022,1,Itaquera,200000,6400,0.77,60,51,1,22,20,29,224,1,111.99999999999999,0.49999999999999994,0.8660254037844387
2022,2,Itaquera,200000,6400,0.77,67,56,1,24,30,19,242,1,120.99999999999999,0.8660254037844386,0.5000000000000001
2022,3,Itaquera,200000,6400,0.77,78,74,1,33,20,26,275,1,137.5,1.0,6.123233995736766e-17
2022,4,Itaquera,200000,6400,0.77,77,79,1,35,32,22,288,2,144.0,0.8660254037844387,-0.4999999999999998
2022,5,Itaquera,200000,6400,0.77,103,54,2,28,31,19,285,2,142.5,0.49999999999999994,-0.8660254037844387
2022,6,Itaquera,200000,6400,0.77,84,63,1,43,34,18,287,2,143.5,1.2246467991473532e-16,-1.0
2022,7,Itaquera,200000,6400,0.77,92,63,2,42,27,19,302,3,151.0,-0.4999999999999997,-0.8660254037844388
2022,8,Itaquera,200000,6400,0.77,99,76,2,40,32,32,342,3,171.0,-0.8660254037844384,-0.5000000000000004
2022,9,Itaquera,200000,6400,0.77,81,50,1,34,31,19,264,3,132.0,-1.0,-1.8369701987210297e-16
2022,10,Itaquera,200000,6400,0.77,85,50,1,36,26,22,260,4,130.0,-0.8660254037844386,0.5000000000000001
2022,11,Itaquera,200000,6400,0.77,76,52,2,27,25,15,246,4,123.0,-0.5000000000000004,0.8660254037844384
2022,12,Itaquera,200000,6400,0.77,63,47,1,27,24,21,222,4,111.00000000000001,-2.4492935982947064e-16,1.0
2023,1,Itaquera,200000,6400,0.77,71,57,1,37,21,16,240,1,119.99999999999999,0.49999999999999994,0.8660254037844387
2023,2,Itaquera,200000,6400,0.77,68,55,1,26,23,14,234,1,117.0,0.8660254037844386,0.5000000000000001
2023,3,Itaquera,200000,6400,0.77,80,63,2,39,25,10,273,1,136.5,1.0,6.123233995736766e-17
2023,4,Itaquera,200000,6400,0.77,89,67,2,40,38,18,311,2,155.5,0.8660254037844387,-0.4999999999999998
2023,5,Itaquera,200000,6400,0.77,82,61,1,36,28,16,263,2,131.5,0.49999999999999994,-0.8660254037844387
2023,6,Itaquera,200000,6400,0.77,85,42,2,36,24,20,257,2,128.5,1.2246467991473532e-16,-1.0
2023,7,Itaquera,200000,6400,0.77,88,52,1,23,25,28,253,3,126.5,-0.4999999999999997,-0.8660254037844388
2023,8,Itaquera,200000,6400,0.77,84,60,2,35,29,21,279,3,139.5,-0.8660254037844384,-0.5000000000000004
2023,9,Itaquera,200000,6400,0.77,87,56,1,25,29,25,265,3,132.5,-1.0,-1.8369701987210297e-16
2023,10,Itaquera,200000,6400,0.77,70,42,1,24,34,18,231,4,115.5,-0.8660254037844386,0.5000000000000001
2023,11,Itaquera,200000,6400,0.77,66,50,1,30,14,19,222,4,111.00000000000001,-0.5000000000000004,0.8660254037844384
2023,12,Itaquera,200000,6400,0.77,65,42,1,28,21,15,213,4,106.5,-2.4492935982947064e-16,1.0
2018,1,Penha,130000,8900,0.79,50,48,1,20,17,9,178,1,136.92307692307693,0.49999999999999994,0.8660254037844387
2018,2,Penha,130000,8900,0.79,62,48,1,28,18,15,208,1,160.0,0.8660254037844386,0.5000000000000001
2018,3,Penha,130000,8900,0.79,66,38,1,27,25,9,211,1,162.3076923076923,1.0,6.123233995736766e-17
2018,4,Penha,130000,8900,0.79,76,58,1,21,28,17,236,2,181.53846153846155,0.8660254037844387,-0.4999999999999998
2018,5,Penha,130000,8900,0.79,83,62,1,34,21,24,273,2,210.0,0.49999999999999994,-0.8660254037844387
2018,6,Penha,130000,8900,0.79,69,46,1,23,29,16,231,2,177.6923076923077,1.2246467991473532e-16,-1.0
2018,7,Penha,130000,8900,0.79,79,37,1,31,11,20,218,3,167.6923076923077,-0.4999999999999997,-0.8660254037844388
2018,8,Penha,130000,8900,0.79,60,52,1,20,19,12,203,3,156.15384615384613,-0.8660254037844384,-0.5000000000000004
2018,9,Penha,130000,8900,0.79,57,42,1,30,19,18,194,3,149.23076923076923,-1.0,-1.8369701987210297e-16
2018,10,Penha,130000,8900,0.79,66,31,1,27,15,17,187,4,143.84615384615384,-0.8660254037844386,0.5000000000000001
2018,11,Penha,130000,8900,0.79,54,28,0,16,23,17,160,4,123.07692307692308,-0.5000000000000004,0.8660254037844384
2018,12,Penha,130000,8900,0.79,51,40,1,31,22,16,195,4,150.0,-2.4492935982947064e-16,1.0
2019,1,Penha,130000,8900,0.79,55,55,1,19,15,16,195,1,150.0,0.49999999999999994,0.8660254037844387
2019,2,Penha,130000,8900,0.79,59,38,1,31,19,14,190,1,146.15384615384616,0.8660254037844386,0.5000000000000001
2019,3,Penha,130000,8900,0.79,61,38,1,27,16,13,195,1,150.0,1.0,6.123233995736766e-17
2019,4,Penha,130000,8900,0.79,54,60,2,35,22,22,247,2,190.0,0.8660254037844387,-0.4999999999999998
2019,5,Penha,130000,8900,0.79,54,54,1,38,22,10,215,2,165.3846153846154,0.49999999999999994,-0.8660254037844387
2019,6,Penha,130000,8900,0.79,86,54,1,27,29,14,247,2,190.0,1.2246467991473532e-16,-1.0
2019,7,Penha,130000,8900,0.79,76,44,1,17,20,20,219,3,168.46153846153845,-0.4999999999999997,-0.8660254037844388
2019,8,Penha,130000,8900,0.79,64,38,1,30,21,24,215,3,165.3846153846154,-0.8660254037844384,-0.5000000000000004
2019,9,Penha,130000,8900,0.79,68,46,1,24,16,22,211,3,162.3076923076923,-1.0,-1.8369701987210297e-16
2019,10,Penha,130000,8900,0.79,57,49,1,21,18,13,184,4,141.53846153846155,-0.8660254037844386,0.5000000000000001
2019,11,Penha,130000,8900,0.79,53,29,1,13,15,13,152,4,116.92307692307692,-0.5000000000000004,0.8660254037844384
2019,12,Penha,130000,8900,0.79,43,39,1,15,18,12,155,4,119.23076923076924,-2.4492935982947064e-16,1.0
2020,1,Penha,130000,8900,0.79,49,33,0,17,12,12,147,1,113.07692307692308,0.49999999999999994,0.8660254037844387
2020,2,Penha,130000,8900,0.79,44,36,1,16,12,20,168,1,129.23076923076923,0.8660254037844386,0.5000000000000001
2020,3,Penha,130000,8900,0.79,68,53,1,21,20,10,202,1,155.3846153846154,1.0,6.123233995736766e-17
2020,4,Penha,130000,8900,0.79,66,45,1,25,16,25,219,2,168.46153846153845,0.8660254037844387,-0.4999999999999998
2020,5,Penha,130000,8900,0.79,62,58,1,32,19,19,230,2,176.92307692307693,0.49999999999999994,-0.8660254037844387
2020,6,Penha,130000,8900,0.79,45,51,1,30,19,15,205,2,157.69230769230768,1.2246467991473532e-16,-1.0
2020,7,Penha,130000,8900,0.79,55,36,1,23,16,14,186,3,143.07692307692307,-0.4999999999999997,-0.8660254037844388
2020,8,Penha,130000,8900,0.79,66,49,1,26,18,19,216,3,166.15384615384616,-0.8660254037844384,-0.5000000000000004
2020,9,Penha,130000,8900,0.79,46,30,1,31,12,15,174,3,133.84615384615384,-1.0,-1.8369701987210297e-16
2020,10,Penha,130000,8900,0.79,63,34,1,24,18,17,186,4,143.07692307692307,-0.8660254037844386,0.5000000000000001
2020,11,Penha,130000,8900,0.79,58,35,1,18,13,15,172,4,132.30769230769232,-0.5000000000000004,0.8660254037844384
2020,12,Penha,130000,8900,0.79,36,35,1,12,15,10,135,4,103.84615384615384,-2.4492935982947064e-16,1.0
2021,1,Penha,130000,8900,0.79,51,42,1,19,20,12,183,1,140.76923076923077,0.49999999999999994,0.8660254037844387
2021,2,Penha,130000,8900,0.79,47,33,1,18,23,19,173,1,133.0769230769231,0.8660254037844386,0.5000000000000001
2021,3,Penha,130000,8900,0.79,52,48,1,23,18,22,199,1,153.07692307692307,1.0,6.123233995736766e-17
2021,4,Penha,130000,8900,0.79,64,36,1,19,20,7,176,2,135.3846153846154,0.8660254037844387,-0.4999999999999998
2021,5,Penha,130000,8900,0.79,50,59,1,26,22,18,213,2,163.84615384615384,0.49999999999999994,-0.8660254037844387
2021,6,Penha,130000,8900,0.79,62,58,1,35,23,20,239,2,183.84615384615384,1.2246467991473532e-16,-1.0
2021,7,Penha,130000,8900,0.79,72,43,1,19,28,22,231,3,177.6923076923077,-0.4999999999999997,-0.8660254037844388
2021,8,Penha,130000,8900,0.79,74,37,1,18,16,15,206,3,158.46153846153845,-0.8660254037844384,-0.5000000000000004
2021,9,Penha,130000,8900,0.79,62,37,1,24,10,12,177,3,136.15384615384616,-1.0,-1.8369701987210297e-16
2021,10,Penha,130000,8900,0.79,75,32,1,22,11,18,188,4,144.6153846153846,-0.8660254037844386,0.5000000000000001
2021,11,Penha,130000,8900,0.79,43,32,1,23,31,8,167,4,128.46153846153848,-0.5000000000000004,0.8660254037844384
2021,12,Penha,130000,8900,0.79,46,24,1,20,13,12,142,4,109.23076923076924,-2.4492935982947064e-16,1.0
2022,1,Penha,130000,8900,0.79,51,29,1,17,18,11,162,1,124.6153846153846,0.49999999999999994,0.8660254037844387
2022,2,Penha,130000,8900,0.79,64,48,1,25,15,12,195,1,150.0,0.8660254037844386,0.5000000000000001
2022,3,Penha,130000,8900,0.79,70,39,1,24,25,13,202,1,155.3846153846154,1.0,6.123233995736766e-17
2022,4,Penha,130000,8900,0.79,77,54,1,31,16,16,232,2,178.46153846153848,0.8660254037844387,-0.4999999999999998
2022,5,Penha,130000,8900,0.79,72,39,1,33,28,14,220,2,169.23076923076923,0.49999999999999994,-0.8660254037844387
2022,6,Penha,130000,8900,0.79,54,47,1,22,29,15,195,2,150.0,1.2246467991473532e-16,-1.0
2022,7,Penha,130000,8900,0.79,76,41,1,28,21,20,226,3,173.84615384615387,-0.4999999999999997,-0.8660254037844388
2022,8,Penha,130000,8900,0.79,50,45,1,24,24,13,189,3,145.3846153846154,-0.8660254037844384,-0.5000000000000004
2022,9,Penha,130000,8900,0.79,59,44,1,15,12,13,174,3,133.84615384615384,-1.0,-1.8369701987210297e-16
2022,10,Penha,130000,8900,0.79,43,41,1,18,24,19,173,4,133.0769230769231,-0.8660254037844386,0.5000000000000001
2022,11,Penha,130000,8900,0.79,40,38,0,17,9,13,141,4,108.46153846153847,-0.5000000000000004,0.8660254037844384
2022,12,Penha,130000,8900,0.79,50,32,1,17,16,10,155,4,119.23076923076924,-2.4492935982947064e-16,1.0
2023,1,Penha,130000,8900,0.79,58,35,1,25,17,17,184,1,141.53846153846155,0.49999999999999994,0.8660254037844387
2023,2,Penha,130000,8900,0.79,47,42,0,16,12,13,151,1,116.15384615384615,0.8660254037844386,0.5000000000000001
2023,3,Penha,130000,8900,0.79,46,40,1,15,21,12,170,1,130.76923076923077,1.0,6.123233995736766e-17
2023,4,Penha,130000,8900,0.79,64,49,1,25,18,20,207,2,159.23076923076923,0.8660254037844387,-0.4999999999999998
2023,5,Penha,130000,8900,0.79,65,47,0,36,19,21,210,2,161.53846153846152,0.49999999999999994,-0.8660254037844387
2023,6,Penha,130000,8900,0.79,69,44,1,37,22,24,234,2,180.0,1.2246467991473532e-16,-1.0
2023,7,Penha,130000,8900,0.79,67,47,1,37,19,22,226,3,173.84615384615387,-0.4999999999999997,-0.8660254037844388
2023,8,Penha,130000,8900,0.79,45,37,0,19,26,13,161,3,123.84615384615385,-0.8660254037844384,-0.5000000000000004
2023,9,Penha,130000,8900,0.79,56,48,1,21,22,8,180,3,138.46153846153845,-1.0,-1.8369701987210297e-16
2023,10,Penha,130000,8900,0.79,62,31,0,20,17,16,168,4,129.23076923076923,-0.8660254037844386,0.5000000000000001
2023,11,Penha,130000,8900,0.79,39,23,1,13,14,13,131,4,100.76923076923077,-0.5000000000000004,0.8660254037844384
2023,12,Penha,130000,8900,0.79,50,28,0,17,18,16,150,4,115.3846153846154,-2.4492935982947064e-16,1.0
2018,1,Mooca,115000,8100,0.83,38,33,1,18,15,3,133,1,115.65217391304348,0.49999999999999994,0.8660254037844387
2018,2,Mooca,115000,8100,0.83,37,28,1,12,17,14,135,1,117.3913043478261,0.8660254037844386,0.5000000000000001
2018,3,Mooca,115000,8100,0.83,42,35,1,16,12,3,140,1,121.7391304347826,1.0,6.123233995736766e-17
2018,4,Mooca,115000,8100,0.83,57,34,1,23,11,18,172,2,149.56521739130434,0.8660254037844387,-0.4999999999999998
2018,5,Mooca,115000,8100,0.83,50,38,1,20,16,13,166,2,144.34782608695653,0.49999999999999994,-0.8660254037844387
2018,6,Mooca,115000,8100,0.83,49,51,1,29,23,13,202,2,175.6521739130435,1.2246467991473532e-16,-1.0
2018,7,Mooca,115000,8100,0.83,50,44,1,16,23,12,179,3,155.65217391304347,-0.4999999999999997,-0.8660254037844388
2018,8,Mooca,115000,8100,0.83,44,33,1,22,12,20,160,3,139.13043478260872,-0.8660254037844384,-0.5000000000000004
2018,9,Mooca,115000,8100,0.83,48,34,1,13,14,11,152,3,132.17391304347828,-1.0,-1.8369701987210297e-16
2018,10,Mooca,115000,8100,0.83,33,35,1,16,10,13,139,4,120.8695652173913,-0.8660254037844386,0.5000000000000001
2018,11,Mooca,115000,8100,0.83,40,29,1,19,5,13,135,4,117.3913043478261,-0.5000000000000004,0.8660254037844384
2018,12,Mooca,115000,8100,0.83,37,26,1,18,11,6,124,4,107.82608695652173,-2.4492935982947064e-16,1.0
2019,1,Mooca,115000,8100,0.83,35,28,1,18,22,7,140,1,121.7391304347826,0.49999999999999994,0.8660254037844387
2019,2,Mooca,115000,8100,0.83,45,20,1,16,21,8,143,1,124.34782608695652,0.8660254037844386,0.5000000000000001
2019,3,Mooca,115000,8100,0.83,45,35,0,10,10,12,135,1,117.3913043478261,1.0,6.123233995736766e-17
2019,4,Mooca,115000,8100,0.83,58,37,1,14,19,9,164,2,142.60869565217394,0.8660254037844387,-0.4999999999999998
2019,5,Mooca,115000,8100,0.83,59,44,1,27,12,15,189,2,164.34782608695653,0.49999999999999994,-0.8660254037844387
2019,6,Mooca,115000,8100,0.83,62,33,1,18,14,10,165,2,143.47826086956522,1.2246467991473532e-16,-1.0
2019,7,Mooca,115000,8100,0.83,50,39,1,21,18,17,174,3,151.30434782608697,-0.4999999999999997,-0.8660254037844388
2019,8,Mooca,115000,8100,0.83,45,47,0,30,11,11,165,3,143.47826086956522,-0.8660254037844384,-0.5000000000000004
2019,9,Mooca,115000,8100,0.83,45,29,1,22,19,10,156,3,135.6521739130435,-1.0,-1.8369701987210297e-16
2019,10,Mooca,115000,8100,0.83,34,31,1,13,16,16,136,4,118.26086956521738,-0.8660254037844386,0.5000000000000001
2019,11,Mooca,115000,8100,0.83,30,31,0,14,13,8,116,4,100.8695652173913,-0.5000000000000004,0.8660254037844384
2019,12,Mooca,115000,8100,0.83,37,27,0,18,10,7,122,4,106.08695652173913,-2.4492935982947064e-16,1.0
2020,1,Mooca,115000,8100,0.83,52,24,1,8,16,8,135,1,117.3913043478261,0.49999999999999994,0.8660254037844387
2020,2,Mooca,115000,8100,0.83,40,29,1,22,22,13,153,1,133.04347826086956,0.8660254037844386,0.5000000000000001
2020,3,Mooca,115000,8100,0.83,43,35,1,23,10,16,166,1,144.34782608695653,1.0,6.123233995736766e-17
2020,4,Mooca,115000,8100,0.83,53,46,1,22,12,9,173,2,150.43478260869566,0.8660254037844387,-0.4999999999999998
2020,5,Mooca,115000,8100,0.83,53,27,2,23,18,12,184,2,160.0,0.49999999999999994,-0.8660254037844387
2020,6,Mooca,115000,8100,0.83,53,35,1,18,18,12,164,2,142.60869565217394,1.2246467991473532e-16,-1.0
2020,7,Mooca,115000,8100,0.83,39,37,1,17,11,12,154,3,133.91304347826087,-0.4999999999999997,-0.8660254037844388
2020,8,Mooca,115000,8100,0.83,41,47,1,22,16,9,169,3,146.95652173913044,-0.8660254037844384,-0.5000000000000004
2020,9,Mooca,115000,8100,0.83,60,32,1,25,22,13,179,3,155.65217391304347,-1.0,-1.8369701987210297e-16
2020,10,Mooca,115000,8100,0.83,42,28,1,17,14,15,142,4,123.4782608695652,-0.8660254037844386,0.5000000000000001
2020,11,Mooca,115000,8100,0.83,23,34,0,25,17,14,137,4,119.1304347826087,-0.5000000000000004,0.8660254037844384
2020,12,Mooca,115000,8100,0.83,39,28,0,17,14,11,129,4,112.17391304347827,-2.4492935982947064e-16,1.0
2021,1,Mooca,115000,8100,0.83,49,21,1,21,9,9,139,1,120.8695652173913,0.49999999999999994,0.8660254037844387
2021,2,Mooca,115000,8100,0.83,39,30,1,16,11,7,130,1,113.04347826086955,0.8660254037844386,0.5000000000000001
2021,3,Mooca,115000,8100,0.83,38,35,0,13,14,6,130,1,113.04347826086955,1.0,6.123233995736766e-17
2021,4,Mooca,115000,8100,0.83,44,28,1,21,20,10,155,2,134.7826086956522,0.8660254037844387,-0.4999999999999998
2021,5,Mooca,115000,8100,0.83,47,56,0,23,14,9,173,2,150.43478260869566,0.49999999999999994,-0.8660254037844387
2021,6,Mooca,115000,8100,0.83,51,46,1,22,15,11,180,2,156.52173913043478,1.2246467991473532e-16,-1.0
2021,7,Mooca,115000,8100,0.83,45,45,0,20,15,9,156,3,135.6521739130435,-0.4999999999999997,-0.8660254037844388
2021,8,Mooca,115000,8100,0.83,50,29,0,20,14,16,153,3,133.04347826086956,-0.8660254037844384,-0.5000000000000004
2021,9,Mooca,115000,8100,0.83,50,26,1,19,21,12,157,3,136.52173913043478,-1.0,-1.8369701987210297e-16
2021,10,Mooca,115000,8100,0.83,48,20,1,18,12,12,137,4,119.1304347826087,-0.8660254037844386,0.5000000000000001
2021,11,Mooca,115000,8100,0.83,40,29,0,9,12,8,119,4,103.47826086956522,-0.5000000000000004,0.8660254037844384
2021,12,Mooca,115000,8100,0.83,45,22,1,15,10,10,127,4,110.43478260869566,-2.4492935982947064e-16,1.0
2022,1,Mooca,115000,8100,0.83,48,31,0,18,13,12,144,1,125.21739130434784,0.49999999999999994,0.8660254037844387
2022,2,Mooca,115000,8100,0.83,46,28,1,22,10,14,150,1,130.43478260869566,0.8660254037844386,0.5000000000000001
2022,3,Mooca,115000,8100,0.83,38,28,1,17,15,11,140,1,121.7391304347826,1.0,6.123233995736766e-17
2022,4,Mooca,115000,8100,0.83,39,35,0,18,16,16,142,2,123.4782608695652,0.8660254037844387,-0.4999999999999998
2022,5,Mooca,115000,8100,0.83,53,42,0,21,19,13,171,2,148.69565217391303,0.49999999999999994,-0.8660254037844387
2022,6,Mooca,115000,8100,0.83,40,36,1,20,17,9,152,2,132.17391304347828,1.2246467991473532e-16,-1.0
2022,7,Mooca,115000,8100,0.83,45,34,1,19,11,13,153,3,133.04347826086956,-0.4999999999999997,-0.8660254037844388
2022,8,Mooca,115000,8100,0.83,67,29,0,20,15,12,165,3,143.47826086956522,-0.8660254037844384,-0.5000000000000004
2022,9,Mooca,115000,8100,0.83,37,31,0,18,20,15,140,3,121.7391304347826,-1.0,-1.8369701987210297e-16
2022,10,Mooca,115000,8100,0.83,30,25,0,24,23,3,127,4,110.43478260869566,-0.8660254037844386,0.5000000000000001
2022,11,Mooca,115000,8100,0.83,40,18,1,9,10,15,117,4,101.73913043478261,-0.5000000000000004,0.8660254037844384
2022,12,Mooca,115000,8100,0.83,37,35,0,19,10,12,133,4,115.65217391304348,-2.4492935982947064e-16,1.0
2023,1,Mooca,115000,8100,0.83,32,24,1,14,13,10,119,1,103.47826086956522,0.49999999999999994,0.8660254037844387
2023,2,Mooca,115000,8100,0.83,43,36,0,13,10,11,136,1,118.26086956521738,0.8660254037844386,0.5000000000000001
2023,3,Mooca,115000,8100,0.83,42,28,1,13,13,10,133,1,115.65217391304348,1.0,6.123233995736766e-17
2023,4,Mooca,115000,8100,0.83,47,33,1,13,21,11,152,2,132.17391304347828,0.8660254037844387,-0.4999999999999998
2023,5,Mooca,115000,8100,0.83,51,35,1,24,10,9,163,2,141.7391304347826,0.49999999999999994,-0.8660254037844387
2023,6,Mooca,115000,8100,0.83,54,21,1,10,12,11,146,2,126.95652173913045,1.2246467991473532e-16,-1.0
2023,7,Mooca,115000,8100,0.83,46,31,1,16,17,9,149,3,129.56521739130434,-0.4999999999999997,-0.8660254037844388
2023,8,Mooca,115000,8100,0.83,47,23,0,20,14,6,132,3,114.78260869565216,-0.8660254037844384,-0.5000000000000004
2023,9,Mooca,115000,8100,0.83,42,31,1,19,12,7,139,3,120.8695652173913,-1.0,-1.8369701987210297e-16
2023,10,Mooca,115000,8100,0.83,37,27,0,12,10,10,118,4,102.6086956521739,-0.8660254037844386,0.5000000000000001
2023,11,Mooca,115000,8100,0.83,37,21,1,17,11,9,124,4,107.82608695652173,-0.5000000000000004,0.8660254037844384
2023,12,Mooca,115000,8100,0.83,36,24,0,13,17,7,120,4,104.34782608695652,-2.4492935982947064e-16,1.0
2018,1,Santana,97000,7300,0.85,28,17,0,12,7,10,96,1,98.96907216494846,0.49999999999999994,0.8660254037844387
2018,2,Santana,97000,7300,0.85,48,21,0,16,11,11,120,1,123.71134020618555,0.8660254037844386,0.5000000000000001
2018,3,Santana,97000,7300,0.85,29,29,0,20,12,7,115,1,118.55670103092784,1.0,6.123233995736766e-17
2018,4,Santana,97000,7300,0.85,39,29,0,19,20,9,133,2,137.11340206185568,0.8660254037844387,-0.4999999999999998
2018,5,Santana,97000,7300,0.85,41,23,1,21,9,12,136,2,140.20618556701032,0.49999999999999994,-0.8660254037844387
2018,6,Santana,97000,7300,0.85,46,22,1,17,15,11,140,2,144.3298969072165,1.2246467991473532e-16,-1.0
2018,7,Santana,97000,7300,0.85,32,22,0,13,13,10,114,3,117.52577319587628,-0.4999999999999997,-0.8660254037844388
2018,8,Santana,97000,7300,0.85,40,33,0,12,17,12,129,3,132.98969072164948,-0.8660254037844384,-0.5000000000000004
2018,9,Santana,97000,7300,0.85,36,19,1,9,14,7,112,3,115.4639175257732,-1.0,-1.8369701987210297e-16
2018,10,Santana,97000,7300,0.85,29,26,0,8,8,11,103,4,106.18556701030928,-0.8660254037844386,0.5000000000000001
2018,11,Santana,97000,7300,0.85,28,23,0,12,4,7,91,4,93.81443298969073,-0.5000000000000004,0.8660254037844384
2018,12,Santana,97000,7300,0.85,26,22,0,19,13,6,97,4,100.0,-2.4492935982947064e-16,1.0
2019,1,Santana,97000,7300,0.85,28,16,0,18,14,4,99,1,102.0618556701031,0.49999999999999994,0.8660254037844387
2019,2,Santana,97000,7300,0.85,28,26,0,15,12,15,116,1,119.58762886597938,0.8660254037844386,0.5000000000000001
2019,3,Santana,97000,7300,0.85,31,20,0,11,11,10,102,1,105.15463917525774,1.0,6.123233995736766e-17
2019,4,Santana,97000,7300,0.85,40,21,1,16,10,8,121,2,124.74226804123711,0.8660254037844387,-0.4999999999999998
2019,5,Santana,97000,7300,0.85,39,32,0,22,12,9,125,2,128.8659793814433,0.49999999999999994,-0.8660254037844387
2019,6,Santana,97000,7300,0.85,43,31,1,17,9,8,136,2,140.20618556701032,1.2246467991473532e-16,-1.0
2019,7,Santana,97000,7300,0.85,33,24,0,22,12,6,111,3,114.43298969072166,-0.4999999999999997,-0.8660254037844388
2019,8,Santana,97000,7300,0.85,32,29,0,25,12,7,129,3,132.98969072164948,-0.8660254037844384,-0.5000000000000004
2019,9,Santana,97000,7300,0.85,39,25,0,13,9,10,120,3,123.71134020618555,-1.0,-1.8369701987210297e-16
2019,10,Santana,97000,7300,0.85,37,27,0,9,8,11,109,4,112.37113402061856,-0.8660254037844386,0.5000000000000001
2019,11,Santana,97000,7300,0.85,41,22,0,19,14,4,115,4,118.55670103092784,-0.5000000000000004,0.8660254037844384
2019,12,Santana,97000,7300,0.85,34,18,0,14,8,4,96,4,98.96907216494846,-2.4492935982947064e-16,1.0
2020,1,Santana,97000,7300,0.85,25,26,1,11,13,4,112,1,115.4639175257732,0.49999999999999994,0.8660254037844387
2020,2,Santana,97000,7300,0.85,39,18,0,9,13,13,110,1,113.4020618556701,0.8660254037844386,0.5000000000000001
2020,3,Santana,97000,7300,0.85,41,28,0,15,14,8,120,1,123.71134020618555,1.0,6.123233995736766e-17
2020,4,Santana,97000,7300,0.85,29,28,0,12,7,9,108,2,111.34020618556703,0.8660254037844387,-0.4999999999999998
2020,5,Santana,97000,7300,0.85,41,32,0,20,7,13,135,2,139.17525773195877,0.49999999999999994,-0.8660254037844387
2020,6,Santana,97000,7300,0.85,35,33,1,10,15,16,134,2,138.1443298969072,1.2246467991473532e-16,-1.0
2020,7,Santana,97000,7300,0.85,45,22,0,13,16,10,127,3,130.9278350515464,-0.4999999999999997,-0.8660254037844388
